Entity,Code,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Curacao,CUW,2020-07-20,3.4893243,-21.431898,33.92036,0.5395169
Curacao,CUW,2020-07-27,3.7446256,-21.892685,34.711475,0.5395169
Curacao,CUW,2020-08-03,4.25193,-21.815105,35.71491,0.5395169
Curacao,CUW,2020-08-10,4.698876,-22.082127,37.236988,0.5395169
Curacao,CUW,2020-08-17,5.1419415,-22.193785,39.249916,0.5395169
Curacao,CUW,2020-08-24,5.588649,-22.328182,40.709743,0.5395169
Curacao,CUW,2020-08-31,5.8631067,-21.967976,43.44949,0.5395169
Curacao,CUW,2020-09-07,5.8805223,-22.355612,43.899574,0.5395169
Curacao,CUW,2020-09-14,5.900214,-22.625107,45.20246,0.5395169
Curacao,CUW,2020-09-21,6.1189375,-22.602026,46.888454,0.5395169
Curacao,CUW,2020-09-28,6.304487,-22.433437,48.038963,0.5395169
Curacao,CUW,2020-10-05,6.5815396,-23.318102,50.356445,0.5395169
Curacao,CUW,2020-10-12,6.8486443,-23.91361,51.81243,0.5395169
Curacao,CUW,2020-10-19,7.16323,-24.477423,53.546185,0.5395169
Curacao,CUW,2020-10-26,7.3205204,-24.747202,56.436756,0.5395169
Curacao,CUW,2020-11-02,7.507329,-24.79953,58.627438,0.5395169
Curacao,CUW,2020-11-09,8.108739,-24.617245,60.43453,1.0790339
Curacao,CUW,2020-11-16,8.749909,-24.906126,62.374416,1.0790339
Curacao,CUW,2020-11-23,10.057029,-23.049046,65.0352,1.6185508
Curacao,CUW,2020-11-30,11.640374,-19.363216,68.07795,1.6185508
Curacao,CUW,2020-12-07,14.721936,-15.016402,73.86322,3.7766185
Curacao,CUW,2020-12-14,17.445635,-11.800279,77.641,4.3161354
Curacao,CUW,2020-12-21,20.54886,-6.3569756,85.87108,5.934686
Curacao,CUW,2020-12-28,22.501877,-6.170096,89.3582,6.474203
Curacao,CUW,2021-01-04,24.645826,-3.9066317,94.53815,7.553237
Curacao,CUW,2021-01-11,26.637812,-0.045331817,99.31242,9.711305
Curacao,CUW,2021-01-18,27.725765,0.70293313,102.66681,10.250821
Curacao,CUW,2021-01-25,28.476847,1.5608444,104.96251,10.7903385
Curacao,CUW,2021-02-01,28.835258,1.8322989,105.97379,10.7903385
Curacao,CUW,2021-02-08,29.727182,1.8477174,108.59216,11.329855
Curacao,CUW,2021-02-15,30.486359,1.7363632,111.33351,11.869372
Curacao,CUW,2021-02-22,31.212885,1.9623497,112.831085,11.869372
Curacao,CUW,2021-03-01,31.976126,2.4586797,114.96539,11.869372
Curacao,CUW,2021-03-08,32.984463,2.5030148,117.39571,11.869372
Curacao,CUW,2021-03-15,34.292995,3.0860991,119.22834,11.869372
Curacao,CUW,2021-03-22,37.37545,4.5228415,127.62728,12.408889
Curacao,CUW,2021-03-29,43.80564,8.675863,136.55809,14.5669565
